
STARTING: getCost() (unittest1)
Testing of int getCost(int card):
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 9 - Action, Card2: 21 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 9 - Action, Card2: 22 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 9 - Action, Card2: 23 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)

Card1: 9 - Action, Card2: 24 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)

Card1: 9 - Action, Card2: 25 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 10 - Victory, Card2: 10 - Victory (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 5, Expected total Actions: 1 (Control: 1, Bonus Actions Calculated: 0)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)
TEST2 FAIL: HandIndex to check for bonus card: 4 card: 4, Expected: 0
TEST2 FAIL: HandIndex to check for bonus card: 5 card: 0, Expected: 12

Card1: 10 - Victory, Card2: 11 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 5, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)
TEST2 FAIL: HandIndex to check for bonus card: 4 card: 4, Expected: 8
TEST2 FAIL: HandIndex to check for bonus card: 5 card: 8, Expected: 21

Card1: 10 - Victory, Card2: 12 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 5, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)
TEST2 FAIL: HandIndex to check for bonus card: 4 card: 4, Expected: 11
TEST2 FAIL: HandIndex to check for bonus card: 5 card: 11, Expected: 14

Card1: 10 - Victory, Card2: 13 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 5, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)
TEST2 FAIL: HandIndex to check for bonus card: 4 card: 4, Expected: 15
TEST2 FAIL: HandIndex to check for bonus card: 5 card: 15, Expected: 23

Card1: 10 - Victory, Card2: 14 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 5, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)
TEST2 FAIL: HandIndex to check for bonus card: 4 card: 4, Expected: 11
TEST2 FAIL: HandIndex to check for bonus card: 5 card: 11, Expected: 6

Card1: 10 - Victory, Card2: 15 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 5, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)
TEST2 FAIL: HandIndex to check for bonus card: 4 card: 4, Expected: 23
TEST2 FAIL: HandIndex to check for bonus card: 5 card: 23, Expected: 12

Card1: 10 - Victory, Card2: 16 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 5, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 7, Expected: 8 (Control: 5 - 1 + Bonus Cards: 4)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)
TEST2 FAIL: HandIndex to check for bonus card: 2 card: 4, Expected: 19
TEST2 FAIL: HandIndex to check for bonus card: 3 card: 1, Expected: 19
TEST2 FAIL: HandIndex to check for bonus card: 4 card: 4, Expected: 9
TEST2 FAIL: HandIndex to check for bonus card: 5 card: 19, Expected: 24

Card1: 10 - Victory, Card2: 17 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 5, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)
TEST2 FAIL: HandIndex to check for bonus card: 4 card: 4, Expected: 8
TEST2 FAIL: HandIndex to check for bonus card: 5 card: 8, Expected: 3

Card1: 10 - Victory, Card2: 18 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 5, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST2 FAIL: HandIndex to check for bonus card: 4 card: 19, Expected: 8
TEST2 FAIL: HandIndex to check for bonus card: 5 card: 8, Expected: 10

Card1: 10 - Victory, Card2: 19 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 5, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST2 FAIL: HandIndex to check for bonus card: 4 card: 19, Expected: 6
TEST2 FAIL: HandIndex to check for bonus card: 5 card: 6, Expected: 24

Card1: 10 - Victory, Card2: 20 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 5, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)
TEST2 FAIL: HandIndex to check for bonus card: 4 card: 4, Expected: 20
TEST2 FAIL: HandIndex to check for bonus card: 5 card: 20, Expected: 23

Card1: 10 - Victory, Card2: 21 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 5, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)
TEST2 FAIL: HandIndex to check for bonus card: 4 card: 4, Expected: 13
TEST2 FAIL: HandIndex to check for bonus card: 5 card: 13, Expected: 2

Card1: 10 - Victory, Card2: 22 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 5, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)
TEST2 FAIL: HandIndex to check for bonus card: 4 card: 4, Expected: 14
TEST2 FAIL: HandIndex to check for bonus card: 5 card: 14, Expected: 24

Card1: 10 - Victory, Card2: 23 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 5, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST2 FAIL: HandIndex to check for bonus card: 4 card: 19, Expected: 20
TEST2 FAIL: HandIndex to check for bonus card: 5 card: 20, Expected: 14

Card1: 10 - Victory, Card2: 24 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 5, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST2 FAIL: HandIndex to check for bonus card: 4 card: 19, Expected: 13
TEST2 FAIL: HandIndex to check for bonus card: 5 card: 13, Expected: 14

Card1: 10 - Victory, Card2: 25 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 5, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST2 FAIL: HandIndex to check for bonus card: 4 card: 19, Expected: 11
TEST2 FAIL: HandIndex to check for bonus card: 5 card: 11, Expected: 16

Card1: 11 - Action, Card2: 11 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 7, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 11 - Action, Card2: 12 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 11 - Action, Card2: 13 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 11 - Action, Card2: 14 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 11 - Action, Card2: 15 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)

Card1: 11 - Action, Card2: 16 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 5, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST2 FAIL: HandIndex to check for bonus card: 2 card: 4, Expected: 0
TEST2 FAIL: HandIndex to check for bonus card: 3 card: 1, Expected: 5

Card1: 11 - Action, Card2: 17 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 11 - Action, Card2: 18 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 11 - Action, Card2: 19 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 11 - Action, Card2: 20 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
**Current Player Checks Starting**
TEST2 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST2 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 11 - Action, Card2: 21 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST2 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST2 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST2 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST2 FAIL: Reported discardCount: 10, Expected: 12 (Control: 0 + Revealed Card(s): 2)
TEST2 FAIL: Reported deckCount: -3, Expected: 9 (Control: 1 - Revealed Card(s): 2 (Expected may include Discard: 10)
